Age,Workclass,Fnlwgt,EducationNum,MaritalStatus,Occupation,Relationship,Race,Sex,Capital_gain,Capital_loss,HoursPerWeek,NativeCountry
40,Private,220977,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,3103,0,40,India
29,Private,259226,7,Never-married,Machine-op-inspct,Own-child,White,1,0,0,48,United-States
32,Private,116677,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
38,Private,252662,13,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
26,Private,150361,10,Never-married,Tech-support,Own-child,White,0,0,0,40,United-States
30,Private,162572,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,70,United-States
31,Private,184307,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States
21,Private,275291,10,Never-married,Sales,Own-child,White,1,0,0,12,United-States
19,,137578,10,Never-married,,Own-child,White,1,0,0,16,United-States
39,Private,409189,3,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,Mexico
23,Private,190273,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,United-States
63,,54851,9,Married-civ-spouse,,Husband,White,1,0,0,40,United-States
22,Private,60783,6,Never-married,Craft-repair,Own-child,White,1,0,0,15,United-States
55,Self-emp-not-inc,308746,15,Widowed,Prof-specialty,Not-in-family,White,1,0,0,55,United-States
65,Self-emp-inc,338316,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
27,Private,103524,9,Separated,Handlers-cleaners,Unmarried,White,1,0,0,40,United-States
47,Self-emp-not-inc,255934,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,80,United-States
46,Private,128047,10,Separated,Sales,Not-in-family,White,1,0,0,42,United-States
37,Private,205339,10,Never-married,Tech-support,Not-in-family,White,1,0,0,40,United-States
17,Private,108273,6,Never-married,Sales,Own-child,White,0,0,0,12,United-States
69,State-gov,163689,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,16,United-States
45,Private,162606,9,Divorced,Sales,Not-in-family,White,0,0,0,35,United-States
41,State-gov,47902,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,United-States
25,Local-gov,191921,13,Never-married,Craft-repair,Own-child,White,1,0,0,25,United-States
36,Private,156352,5,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States
38,Private,125550,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,35,United-States
39,Private,121468,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,0,0,0,35,United-States
51,Self-emp-not-inc,205100,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,United-States
66,Self-emp-not-inc,212456,9,Widowed,Craft-repair,Not-in-family,White,1,0,0,20,United-States
23,Private,117363,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States
46,Private,213408,10,Divorced,Sales,Unmarried,White,0,0,0,40,Cuba
19,Private,268524,10,Never-married,Sales,Own-child,White,0,0,0,15,United-States
44,Federal-gov,38434,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
44,Private,252202,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
47,Private,102308,14,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
48,Private,349151,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
25,Private,258379,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,32,United-States
23,Private,183327,9,Never-married,Craft-repair,Own-child,Black,0,0,1594,20,United-States
53,Private,223660,9,Widowed,Machine-op-inspct,Not-in-family,White,1,6849,0,40,United-States
43,Private,180599,13,Separated,Exec-managerial,Unmarried,White,1,8614,0,40,United-States
19,State-gov,112432,10,Never-married,Adm-clerical,Own-child,White,1,0,0,10,United-States
37,Private,70282,12,Never-married,Sales,Unmarried,Black,0,0,0,40,United-States
25,Private,161027,13,Married-civ-spouse,Tech-support,Husband,White,1,5178,0,40,United-States
28,,290267,13,Never-married,,Not-in-family,White,1,0,0,18,United-States
25,Private,64671,9,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,0,0,0,40,Philippines
51,Private,120914,4,Married-civ-spouse,Craft-repair,Husband,White,1,2961,0,40,United-States
46,Self-emp-inc,285335,10,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States
27,Private,167737,8,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,45,United-States
50,Self-emp-inc,156623,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,7688,0,50,Philippines
30,Private,225053,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States
33,Local-gov,194901,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States
49,Self-emp-inc,213354,14,Separated,Exec-managerial,Not-in-family,White,1,0,0,70,United-States
49,Self-emp-not-inc,215096,5,Divorced,Other-service,Not-in-family,White,0,0,0,20,United-States
49,Private,182752,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States
33,Self-emp-not-inc,80933,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,United-States
29,Private,162002,9,Never-married,Other-service,Own-child,White,0,0,0,35,United-States
40,Private,210648,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,44,United-States
35,Self-emp-inc,202027,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,60,United-States
46,Private,243743,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States
18,,264924,10,Never-married,,Own-child,White,0,0,0,40,United-States
48,Private,168283,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,United-States
56,Private,229335,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
28,Local-gov,213195,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States
19,Private,93518,10,Never-married,Sales,Own-child,White,0,0,0,20,United-States
40,Private,289403,13,Separated,Adm-clerical,Unmarried,Black,1,0,0,35,United-States
20,Private,186849,9,Never-married,Transport-moving,Other-relative,White,1,0,0,40,United-States
44,Private,193494,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,72,United-States
34,Private,188798,13,Never-married,Prof-specialty,Own-child,White,0,0,0,40,United-States
51,Private,103529,7,Divorced,Other-service,Unmarried,Black,0,0,0,30,United-States
49,Private,115784,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
53,Private,198824,13,Never-married,Exec-managerial,Unmarried,White,0,0,0,40,United-States
24,Private,357028,10,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States
27,Private,267147,9,Never-married,Sales,Own-child,White,1,0,0,40,United-States
90,Private,87372,15,Married-civ-spouse,Prof-specialty,Husband,White,1,20051,0,72,United-States
25,Private,321205,13,Never-married,Exec-managerial,Not-in-family,White,1,4101,0,35,United-States
50,Private,99392,10,Divorced,Craft-repair,Not-in-family,Black,0,0,0,45,United-States
51,Local-gov,209320,15,Never-married,Prof-specialty,Not-in-family,White,1,3325,0,40,United-States
27,Private,274964,13,Never-married,Farming-fishing,Not-in-family,White,1,0,0,65,United-States
49,Private,246183,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
77,Local-gov,144608,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,6,United-States
34,Private,202210,9,Never-married,Other-service,Unmarried,Black,0,0,0,40,United-States
37,Self-emp-inc,190759,10,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States
35,Private,198202,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,54,United-States
65,Private,105491,13,Married-civ-spouse,Exec-managerial,Husband,White,1,99999,0,40,United-States
24,Private,211129,13,Never-married,Sales,Own-child,White,0,0,0,35,United-States
30,Private,136651,3,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,Mexico
43,Private,35910,10,Married-civ-spouse,Sales,Husband,White,1,0,0,43,United-States
47,,174525,9,Married-civ-spouse,,Husband,White,1,3942,0,40,
33,,177824,9,Separated,,Unmarried,White,0,0,0,40,United-States
64,,286732,4,Widowed,,Not-in-family,White,0,0,0,40,United-States
34,Private,356882,10,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States
29,,125159,10,Never-married,,Not-in-family,Black,1,0,0,36,
19,Private,68552,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,30,United-States
27,Self-emp-not-inc,41099,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,30,United-States
26,Private,138152,8,Never-married,Craft-repair,Other-relative,Other,1,0,0,48,Guatemala
35,Private,178322,11,Married-civ-spouse,Sales,Husband,White,1,0,0,50,Germany
33,State-gov,150657,13,Never-married,Prof-specialty,Other-relative,Black,0,0,0,40,United-States
38,Private,312271,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States
51,Private,257337,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States
63,Self-emp-not-inc,196994,13,Married-civ-spouse,Sales,Husband,White,1,0,0,15,United-States
26,Private,193165,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,52,United-States
34,State-gov,278378,9,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,40,United-States
51,Private,244572,9,Separated,Other-service,Not-in-family,Black,0,0,0,37,United-States
50,Private,320510,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1902,40,United-States
17,Private,160029,7,Never-married,Other-service,Other-relative,White,0,0,0,22,United-States
47,Private,139268,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States
36,Private,745768,10,Never-married,Protective-serv,Unmarried,Black,0,0,0,40,United-States
45,Private,138626,11,Divorced,Exec-managerial,Not-in-family,White,1,2174,0,50,United-States
39,Private,231491,9,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,40,United-States
41,Private,101593,14,Married-civ-spouse,Prof-specialty,Husband,White,1,15024,0,50,United-States
32,Self-emp-not-inc,129497,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,55,United-States
39,Private,177181,4,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States
42,Private,160893,10,Married-civ-spouse,Other-service,Wife,White,0,0,0,23,United-States
31,Private,159187,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
56,Private,200235,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,48,United-States
42,Private,30424,7,Separated,Other-service,Unmarried,White,0,0,0,38,United-States
23,Private,200973,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States
51,Private,441637,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States
51,Private,165614,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,55,United-States
18,,216508,8,Never-married,,Not-in-family,White,1,0,0,25,United-States
59,Local-gov,93211,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,22,United-States
65,Local-gov,323006,9,Widowed,Other-service,Unmarried,Black,0,0,0,25,United-States
30,Private,141118,11,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
25,Private,206600,5,Never-married,Machine-op-inspct,Other-relative,White,1,0,0,48,Mexico
33,Private,150154,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
20,Private,293726,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
20,Private,299047,10,Never-married,Other-service,Not-in-family,White,0,0,0,20,United-States
17,Private,53611,8,Never-married,Other-service,Own-child,White,0,0,0,6,United-States
43,Self-emp-not-inc,421837,10,Married-civ-spouse,Sales,Husband,White,1,7298,0,50,Mexico
57,Private,303986,3,Never-married,Other-service,Not-in-family,White,1,0,0,40,Cuba
59,Private,395736,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States
29,State-gov,382272,13,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
26,Private,224563,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States
52,Private,145409,10,Married-civ-spouse,Transport-moving,Husband,White,1,15024,0,60,Canada
23,Private,145389,10,Married-civ-spouse,Sales,Wife,White,0,0,0,40,United-States
37,Private,208358,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
52,Private,386397,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States
31,Private,54929,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,60,United-States
42,Self-emp-inc,369781,4,Divorced,Craft-repair,Unmarried,White,1,0,0,25,United-States
47,Private,45564,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
53,Federal-gov,177212,10,Never-married,Prof-specialty,Unmarried,White,0,0,0,40,United-States
51,Private,112310,10,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States
43,Local-gov,105862,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,1902,40,United-States
41,Self-emp-not-inc,141327,14,Divorced,Prof-specialty,Unmarried,White,0,0,0,35,United-States
25,Private,190350,6,Married-civ-spouse,Other-service,Own-child,White,0,0,0,35,United-States
29,Private,251694,13,Never-married,Farming-fishing,Own-child,White,1,0,0,50,United-States
19,Private,279968,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,42,United-States
35,Private,282979,9,Married-civ-spouse,Sales,Husband,White,1,5178,0,50,United-States
40,State-gov,150874,14,Divorced,Exec-managerial,Unmarried,White,0,1506,0,40,United-States
32,Private,238944,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
24,Private,285432,9,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States
53,Private,73134,9,Married-civ-spouse,Sales,Husband,White,1,15024,0,60,United-States
50,Private,558490,9,Divorced,Adm-clerical,Not-in-family,Black,1,0,0,40,United-States
21,State-gov,56582,10,Never-married,Tech-support,Own-child,White,1,0,0,10,United-States
36,Private,166304,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,33,United-States
61,Self-emp-not-inc,268797,9,Married-civ-spouse,Other-service,Wife,Black,0,0,0,17,United-States
41,Private,343944,7,Widowed,Other-service,Unmarried,White,0,0,0,40,United-States
49,Federal-gov,229376,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States
23,Private,257509,10,Never-married,Sales,Not-in-family,White,1,0,0,25,United-States
21,,479482,10,Never-married,,Own-child,White,0,0,0,40,United-States
24,Private,77665,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,42,United-States
22,Private,162869,10,Never-married,Sales,Other-relative,White,1,0,0,65,United-States
64,Private,169871,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,United-States
40,Private,166662,15,Married-civ-spouse,Prof-specialty,Husband,White,1,15024,0,45,United-States
35,Federal-gov,105138,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,55,United-States
21,Self-emp-not-inc,236769,4,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
65,Private,243569,10,Widowed,Other-service,Unmarried,White,0,0,0,24,United-States
42,Private,197583,12,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,40,
38,Private,179117,12,Never-married,Machine-op-inspct,Not-in-family,Black,0,10520,0,50,United-States
50,Self-emp-not-inc,163948,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States
17,Private,293440,7,Never-married,Adm-clerical,Own-child,White,0,0,0,15,United-States
21,Private,151158,10,Never-married,Prof-specialty,Own-child,White,0,0,0,25,United-States
24,Self-emp-not-inc,35448,9,Separated,Other-service,Unmarried,White,0,0,0,50,United-States
39,Local-gov,119421,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,42,United-States
37,Self-emp-not-inc,258037,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,Cuba
33,Private,80058,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,United-States
28,Private,110981,10,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States
31,Private,78602,12,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,0,0,0,40,United-States
41,Private,194710,9,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States
34,Self-emp-inc,265917,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
76,Self-emp-inc,120796,5,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States
41,State-gov,33126,13,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,United-States
47,Private,220124,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
49,Private,402462,13,Married-spouse-absent,Transport-moving,Unmarried,White,1,0,0,30,Columbia
41,Local-gov,52037,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States
18,Private,365683,9,Never-married,Adm-clerical,Own-child,White,0,0,0,16,United-States
37,Private,340599,7,Separated,Other-service,Unmarried,Black,0,0,0,40,United-States
29,Federal-gov,208534,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,80,United-States
53,Self-emp-not-inc,35295,13,Never-married,Sales,Unmarried,White,1,0,0,60,United-States
50,Local-gov,370733,9,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,40,United-States
32,Private,370160,10,Separated,Exec-managerial,Unmarried,Black,0,0,0,40,United-States
49,Self-emp-inc,349230,11,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,United-States
53,Local-gov,181755,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,35,United-States
57,Self-emp-not-inc,174760,12,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,1,0,0,40,United-States
21,State-gov,110946,9,Never-married,Adm-clerical,Own-child,White,0,0,0,43,United-States
53,Private,137192,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,1,0,0,50,United-States
35,Private,267798,9,Divorced,Craft-repair,Unmarried,White,1,0,0,40,United-States
27,Self-emp-inc,64379,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,1740,40,United-States
