,income
14614,0
23829,1
31825,1
18142,1
20369,0
24752,0
18163,0
9391,0
10073,0
10863,0
18407,0
2005,0
20286,0
19630,0
20817,1
15893,0
15239,1
26671,0
13416,1
24987,0
27381,0
2257,0
27832,1
20465,1
5576,0
9085,0
31777,0
5357,0
24817,0
6095,0
7937,0
29344,0
1519,0
31470,0
1378,1
22068,0
25614,0
18980,1
15212,0
21818,0
22017,1
28973,0
13205,0
27450,1
29591,1
5844,0
7124,0
16217,1
12824,0
5834,0
9824,1
21281,1
12722,0
22301,1
522,0
24442,1
20000,0
25519,0
15378,0
234,1
12184,0
20189,0
6320,0
23493,0
11996,0
26603,1
30167,0
1948,0
6363,0
31608,1
30116,0
11688,0
22489,0
15933,0
27264,0
31097,1
2224,0
25697,0
31026,0
25409,0
15252,0
16215,0
5573,0
4523,0
5795,0
20625,0
5740,0
19017,0
4728,0
7820,0
8861,0
32428,0
22348,0
25479,0
15281,0
28118,0
2437,0
22454,0
14092,0
25408,0
22751,0
26934,1
11993,0
3167,1
18200,0
29338,0
23560,0
25855,1
21480,0
13757,0
24157,0
15926,0
14032,0
7018,1
13391,0
16004,1
12645,0
28784,0
4946,0
15655,0
12241,1
6048,0
9230,0
5587,0
23318,1
5592,0
23625,0
1228,0
18700,0
23245,0
13346,1
13338,1
14748,0
8246,0
28674,0
16243,0
6557,0
15379,0
12149,0
159,0
25250,1
26179,0
1589,0
32303,0
24050,0
15375,1
31717,0
5567,0
23086,0
7192,0
28286,1
10579,1
15067,0
25896,0
23879,1
13369,0
31388,1
1556,0
2828,1
436,0
22185,0
15598,0
32014,0
17979,0
23797,0
2780,0
3701,0
25641,1
5688,1
20358,0
4727,1
25564,0
17629,0
2951,0
26935,0
27851,0
2555,0
10353,0
27928,1
17888,0
12741,1
6467,0
7357,0
15723,0
7825,0
23946,0
24312,0
12453,0
27015,0
30181,0
15277,0
5187,0
22043,0
8551,0
5244,0
18521,0
2092,0
21804,0
10210,0
11952,1
187,0
28215,0
24337,0
20048,0
19819,0
28546,0
1381,0
28806,0
8607,0
23826,0
15749,1
21431,0
21290,0
11531,0
19568,1
15043,0
30089,0
29123,1
8450,0
11393,0
32399,1
7297,0
18627,0
8070,0
12939,1
9962,1
20629,1
29790,1
31173,0
30749,1
9767,0
24,0
3363,0
1088,1
12870,0
10889,0
25132,0
11593,1
31208,0
19234,0
10506,0
23936,0
12310,0
32141,0
23869,0
31476,0
20545,1
25901,0
17086,0
15912,0
31249,0
11948,0
6339,0
17618,0
18390,0
276,1
12417,0
28424,0
22326,0
19346,1
20030,0
3906,0
21171,0
5847,0
32539,1
20510,1
28376,0
1137,1
19160,0
24581,0
26927,0
18115,0
24060,1
25533,0
13329,1
23379,0
2490,0
21837,0
16171,1
7744,0
14487,1
13132,1
3935,0
15078,0
2384,0
8018,0
7086,0
16505,0
1863,0
15694,0
27151,0
19512,0
20651,1
364,0
9096,0
19212,0
28468,0
28767,0
18361,0
21092,0
3802,0
15315,1
22466,0
3536,1
3825,0
6644,0
30334,0
12995,0
18337,1
20887,0
28483,0
13532,0
24524,0
26202,1
7271,1
28799,1
7931,1
12986,1
7168,0
12873,0
23362,0
5869,0
27260,0
4761,1
26787,0
882,0
13898,0
30191,0
557,0
1960,0
13336,0
1207,1
25567,0
7686,0
16865,1
26102,0
22937,1
12025,0
10488,0
19604,0
3630,0
1708,0
29617,0
24857,0
1140,0
19555,1
6209,0
29914,0
20123,0
26502,0
28656,0
2660,1
25247,0
14857,0
1307,0
18960,1
16218,0
25589,0
12456,0
19227,0
6907,0
11931,1
14077,1
9432,0
2151,0
24416,0
20228,0
32070,0
22815,0
29555,1
13288,0
26779,0
25725,1
5005,0
23025,0
16002,0
25895,0
1627,1
19849,1
9717,0
21325,1
358,0
138,0
8493,0
26148,0
16772,0
11184,1
340,0
4857,0
31438,0
27773,0
17830,0
9572,0
13870,0
17337,1
10585,0
5500,0
21309,0
8558,0
10916,0
1932,0
2352,1
15854,0
3236,0
31748,1
12359,0
9496,0
29655,1
3807,0
31291,0
1936,0
5621,0
14978,0
20547,0
25387,0
18809,1
28520,0
6141,0
785,0
23188,0
27751,0
8038,0
8317,0
31707,0
22064,0
18564,0
2169,0
23027,0
20402,0
20733,0
17301,0
22667,1
14143,1
18702,1
26434,0
11830,0
25848,0
16352,1
6593,0
4458,0
14330,1
7599,1
9373,0
28586,0
31500,0
4652,0
22617,0
442,0
19808,0
9594,0
30509,0
28539,0
9652,1
28862,0
5746,0
15753,0
17445,0
15851,0
27868,0
30473,0
20092,0
11955,1
929,0
31220,0
22867,1
8769,0
18220,0
11123,0
14735,0
11742,0
13795,0
31107,0
21942,0
29414,0
2011,0
17304,0
7613,1
19666,0
16034,1
28615,0
32216,1
18999,1
27857,0
21322,0
26183,0
6566,0
29417,0
16396,0
11175,0
7837,1
22982,0
3361,0
12970,1
10138,0
31532,0
18026,0
1141,0
30267,0
30480,0
15012,0
15440,0
16749,0
18461,0
3134,1
21555,0
6992,1
19636,1
29648,0
18634,0
17865,0
1823,0
10084,0
28028,0
3259,0
10216,0
4020,0
30665,1
24965,0
3500,0
2658,0
22962,0
17521,0
13754,1
10519,0
1819,1
7463,0
5626,0
17822,0
29459,1
7066,0
20711,0
9345,1
12340,0
4669,1
9431,0
5478,1
32294,0
30564,1
15676,0
1856,0
2282,1
30428,0
20401,0
13397,0
22800,1
6441,0
28014,0
6033,0
386,0
1628,0
11781,1
27307,0
27094,0
30223,0
31484,0
13856,0
7720,0
7546,0
11384,1
4658,0
12501,0
9103,0
30358,0
10061,1
1842,0
18890,1
16591,0
29223,0
3868,0
5055,0
5891,0
14381,0
19095,0
24321,1
31004,0
16721,1
3808,0
29962,0
935,1
10654,0
1774,1
28931,0
25010,0
27279,0
3744,0
17380,0
5445,0
29766,0
13974,0
23392,0
1875,1
22202,0
3760,1
30437,0
22973,0
3052,1
20134,1
13659,0
24764,0
13151,0
30465,0
4615,0
15818,0
3321,1
29563,0
22645,0
27965,0
22446,0
3311,0
28757,0
28642,1
28920,0
31575,0
27597,0
12747,0
12875,1
11598,0
8212,0
11434,1
20021,0
20022,0
26767,0
17747,1
21396,0
16024,0
1517,0
30995,0
22219,0
4492,1
22066,0
3112,0
16572,0
16300,0
11838,0
2866,0
26405,1
855,0
29935,0
4913,0
13865,0
5465,0
18191,0
22775,0
27022,1
5484,0
12609,0
29764,0
18359,0
3828,0
29426,1
4697,0
15206,0
4988,1
4650,0
17550,0
25804,0
29725,0
17716,0
10291,1
21487,1
21189,1
6798,0
5810,0
32349,0
17846,1
5412,0
8335,0
2800,1
9839,0
10335,0
12732,1
24015,1
30872,0
13783,0
7817,0
4378,1
8923,0
21268,0
6718,0
26529,0
20129,1
2261,0
7431,0
20398,0
9305,0
30916,0
11193,1
18787,0
17576,0
2007,0
193,0
13808,0
30787,1
8772,0
16306,1
21921,0
771,0
10590,1
17869,0
18237,0
12470,0
20133,0
29151,0
24385,0
14873,0
14572,0
16795,0
31824,0
26666,0
32093,0
10091,0
16916,0
6319,0
11855,0
6583,0
26972,0
1447,0
342,1
23867,1
13324,0
11331,0
27120,1
17118,0
20970,0
9170,0
25649,0
31012,0
19909,0
7370,0
2044,0
7158,0
16294,0
7853,0
10181,0
12136,0
25891,0
13620,0
17739,0
17051,1
1492,1
29505,0
778,1
21549,0
26908,0
9888,0
18872,0
9280,0
2524,0
23582,1
21183,0
5376,0
19591,0
22113,0
28453,1
31117,0
16238,1
14854,0
17378,0
8261,0
29238,0
40,0
26862,0
29860,1
11243,0
18153,1
29774,1
14429,0
11643,0
6818,0
26960,0
28580,0
29449,0
10707,0
19116,1
14145,1
1460,1
30200,0
25734,0
4493,0
23554,1
28573,0
13078,0
17922,0
13691,1
13952,0
11005,0
15438,0
7232,0
28383,0
15692,1
10415,1
5076,0
26924,0
24279,1
21789,0
9644,0
30165,0
29975,0
24188,1
31510,1
4088,1
18358,0
21150,1
30620,1
14954,0
4249,0
23398,0
16813,0
31399,0
10099,1
31772,0
22022,0
12113,1
6144,0
5663,1
13975,1
28211,0
15042,0
9033,1
20989,0
2659,0
141,0
2597,1
6703,1
15229,1
17768,0
20067,0
26058,0
32392,0
22761,1
7420,1
21134,0
28402,0
17529,0
10452,0
23773,0
18178,0
12134,0
29220,0
21039,0
23967,1
16849,0
22514,0
16019,0
8181,0
11568,0
17339,1
28294,1
9531,0
6372,0
4628,0
23757,0
14483,0
22322,0
22438,0
441,0
23058,0
9797,0
26831,0
25230,0
9048,0
3830,0
31601,0
22543,1
31041,0
6346,0
29699,1
1958,0
25661,1
155,0
10490,0
30104,1
4578,0
1089,0
22447,1
27533,0
31211,0
12580,0
9124,0
7952,0
11104,0
18065,0
23162,0
32420,0
6418,0
16027,0
9089,0
11442,0
18719,0
7098,0
1098,1
5435,0
13235,0
6452,0
12332,0
10788,0
18106,1
26290,0
25571,0
24780,1
25832,0
20224,1
22698,0
3348,0
4079,0
9180,1
26414,1
31522,0
587,0
9349,0
13274,1
13542,0
28942,0
10967,0
31799,1
26492,1
13680,0
19383,0
21965,0
28983,0
16305,0
645,1
11753,1
9590,0
16654,0
11743,0
15041,0
226,0
23187,0
27662,1
30092,0
26532,0
3864,1
26836,0
10595,0
22673,0
30394,0
32516,0
16160,0
20104,0
8440,0
26186,1
1529,0
29535,1
923,0
28888,0
23728,0
20757,0
17060,0
19997,0
21503,0
10105,0
30966,0
21643,0
7185,0
12154,0
30837,0
27289,0
2591,0
5908,0
26374,0
22908,0
11208,0
7135,0
2307,0
25203,0
20083,0
17078,0
14208,0
612,0
23566,0
21505,1
19593,0
26860,1
11171,1
6631,0
4135,0
1898,0
13942,0
282,0
258,0
11119,0
31654,1
4944,1
19215,0
14726,1
11534,0
19918,0
6973,1
14894,1
13526,0
5225,0
2285,0
22461,0
8080,0
21047,0
21394,0
6712,0
31491,1
25075,0
10406,1
21811,0
475,0
18948,1
24486,0
16397,0
28251,0
6413,0
2551,0
6854,0
5548,0
13494,0
18819,0
23143,0
26407,0
29369,0
31969,0
18666,0
9206,0
17968,1
23663,0
25658,0
10186,1
20363,1
13570,0
22275,1
16286,0
29917,0
21370,0
7195,0
20260,0
18496,0
6825,0
27641,1
23947,0
31369,0
781,0
14944,0
32309,0
18140,1
10986,1
6521,0
5776,0
13176,1
9286,0
9372,1
31209,0
18717,0
10274,0
5056,0
10803,0
30982,1
26883,0
1727,0
17000,1
16015,0
4666,0
21808,0
24502,0
24573,0
8537,0
27750,1
3750,0
12928,0
12726,0
11410,1
97,1
23384,1
3137,1
13373,0
14362,0
17928,0
28181,0
13145,0
15183,0
3648,0
10852,0
28889,0
17908,1
1633,0
21017,0
12468,1
11865,0
22965,0
32138,1
18481,1
23496,0
6173,1
7523,0
572,0
9882,0
31076,0
19455,0
597,1
15358,0
23032,0
31658,0
24274,1
7347,1
6306,0
29219,0
31679,0
16382,0
29466,0
22374,0
24961,1
18329,0
29874,0
24499,0
1753,0
20063,0
28246,1
29226,0
18754,0
20653,0
5434,0
22684,1
13188,0
28936,0
31715,0
11933,0
28858,0
30173,0
9137,0
30610,1
21987,0
1171,0
15568,0
7929,0
31393,0
30825,0
26014,0
27734,0
31849,0
29323,0
14536,0
15898,0
31224,0
17265,1
18689,0
31454,1
2643,1
26311,0
5349,1
9034,0
22071,1
16971,1
204,0
7898,0
9836,0
2014,0
27846,0
28064,1
17296,0
17021,0
8463,1
19684,0
1974,0
162,0
4999,0
29605,0
9560,0
30535,0
4713,0
9069,0
1431,0
15267,0
23267,0
12839,1
13980,0
31181,0
7712,0
7738,0
4283,0
7533,0
14144,0
17076,1
13498,1
27449,0
10056,0
10854,0
3384,1
2839,0
29385,0
29765,0
23861,0
15084,0
19724,0
26217,1
15947,0
10598,0
22803,0
25294,0
15439,0
2096,0
10198,1
29879,0
8001,0
30333,0
5018,0
25137,1
17840,1
28581,0
23299,0
19003,0
18291,0
24585,0
20313,0
2757,0
6399,0
10080,0
28290,0
13935,0
30373,1
14087,0
2097,0
8331,0
25090,0
22020,0
9030,0
3471,0
12893,0
14477,0
16236,0
24665,1
18563,0
18516,0
1733,0
24989,1
18401,1
32225,0
1283,0
12489,0
27041,1
12452,1
10031,0
21632,0
1019,0
16190,1
30038,0
9521,1
27403,0
25066,0
19203,0
17527,0
1651,0
830,0
1169,0
10723,0
25797,0
6258,0
29241,1
5471,0
16050,1
30491,0
10261,0
16069,0
17258,0
11169,0
31642,0
5094,0
21828,1
541,0
9327,0
17054,1
12697,0
22753,0
31505,1
3390,1
12084,0
11157,1
28750,0
27852,0
14231,0
16983,0
16035,0
32456,0
10778,0
11008,0
3959,1
31401,1
6645,0
23240,0
20824,0
16106,0
16093,1
3586,0
29297,0
2563,0
10825,0
27783,0
29107,0
28982,0
5037,0
1080,0
28879,0
5893,0
26678,0
14542,0
27045,0
21360,0
2023,0
13114,1
30931,0
7911,1
30479,0
23720,0
16616,0
1013,1
14876,1
18320,0
9238,0
5253,0
9599,1
2179,1
17088,1
17515,0
23777,0
12091,0
21584,0
5112,0
24301,0
1778,0
29113,1
19027,1
15385,0
23943,0
7606,0
19882,0
13949,1
17428,0
26849,0
29469,0
32465,0
24904,0
19042,0
10476,1
14938,1
19372,0
18940,0
5134,0
2159,1
11332,0
25513,0
14047,0
14571,0
6447,0
3967,0
1428,0
3081,0
2520,1
11758,1
24432,0
10050,0
30313,0
29456,0
6021,0
16838,0
16904,0
25876,0
22393,0
22671,1
3727,1
23752,1
8555,0
22678,0
30850,0
23694,0
9499,0
6253,0
5928,0
18853,1
16412,0
18457,1
18044,1
8896,0
8708,0
27336,0
1376,0
1724,0
27061,0
3754,1
10520,0
25051,0
20576,0
30994,0
4082,0
26078,0
11874,0
29977,1
24873,0
22978,1
20951,0
12504,1
13061,0
19930,0
16146,0
29830,1
23402,1
10776,1
25960,0
20723,1
25252,0
25188,0
28947,0
9954,1
14576,0
17036,0
22780,1
23926,1
32073,0
14220,1
16003,0
27301,0
7167,0
28061,0
29124,1
24096,0
11185,1
31619,0
4875,1
10739,0
31275,0
15996,0
21736,0
30129,1
12262,1
28583,0
23430,0
18551,0
685,0
29111,0
11438,0
29991,0
14296,0
2461,0
12279,1
27430,0
11893,0
7130,0
16383,0
22666,0
21335,0
5948,1
4583,0
22180,0
12236,0
26823,0
23968,1
25526,1
26913,0
13074,0
16911,0
25113,0
30603,0
32388,0
3983,1
14691,0
6305,0
9911,0
780,0
27014,1
17160,1
22003,0
5980,1
25242,0
20140,1
2196,1
14094,0
24960,0
32373,0
20678,0
28809,0
24968,1
29832,1
26809,0
9835,0
26205,0
6981,0
18218,1
11828,0
25553,1
31705,0
19402,0
2376,0
24950,0
20232,0
31696,1
17637,0
23903,0
11486,0
6513,1
13284,0
28288,1
31201,0
14478,0
5441,0
10762,0
28016,0
26630,0
6495,0
8966,1
27082,0
28155,1
25153,0
31831,1
5512,0
5332,0
29391,0
4531,0
9869,0
15593,0
16755,0
10145,1
12093,1
28923,0
22819,0
16537,0
18059,0
11283,0
30688,1
24049,1
24998,0
28099,1
7790,0
3456,0
28777,0
28169,0
19664,0
4941,1
9226,0
26741,0
22629,0
30791,0
14921,0
23739,0
25446,0
20319,0
7101,0
8082,0
16468,1
23487,0
18639,0
29606,0
30209,0
32477,0
31933,0
29667,0
23850,0
25379,0
18671,0
24522,1
28690,1
20290,1
29259,0
23576,0
9315,0
6174,0
3631,0
16961,1
6274,0
25015,0
392,0
3191,0
16,0
20593,1
19065,0
31836,0
22563,0
27194,0
19886,0
26051,0
30022,0
30097,0
7396,0
21232,0
593,1
28429,0
4719,0
25136,0
5829,0
10752,1
24360,0
28874,0
22283,0
18748,0
22434,0
4798,0
10637,1
4795,0
20985,0
11237,0
8658,0
163,0
671,0
31668,0
14313,0
32207,0
16058,0
23779,0
14833,0
24832,0
26602,0
22755,0
27677,0
25491,1
5544,0
22405,0
7995,1
24037,1
23192,0
10903,0
7760,0
4837,0
18685,0
6550,0
24297,1
4481,0
29202,0
3716,1
10840,0
6142,0
9959,1
1549,0
27622,1
26732,0
14823,0
18435,0
767,0
5695,0
24269,0
9703,0
32416,1
24256,1
19695,1
4517,0
12415,0
31082,1
29298,0
3292,1
9013,1
1403,0
1382,0
10343,0
23327,0
22067,0
1638,1
14088,0
8802,0
23306,0
24990,0
6408,0
9076,0
28158,0
31651,0
17570,0
5450,0
28839,0
12172,0
26723,0
5079,0
25047,0
21570,0
26543,0
13569,0
17080,0
3850,1
22924,1
21130,0
6490,0
10148,0
13833,0
7156,1
29906,0
6612,0
27303,0
5181,0
30226,0
20742,0
12334,0
18275,1
19112,0
31565,0
2494,0
22344,0
19429,0
22173,0
28196,0
845,0
8736,0
11920,1
28782,0
11875,0
12419,0
7969,0
23578,1
7342,1
13896,1
30965,0
29656,0
7139,0
2964,0
15757,1
18922,0
15482,0
5774,0
17439,0
23444,0
18351,0
2530,0
11141,0
32559,0
14721,0
8431,0
4918,0
25724,0
5903,0
8288,0
20652,0
30193,0
26578,0
5658,1
28957,0
16133,0
22496,0
5909,1
7375,0
19371,0
30713,0
31451,1
6723,0
24241,0
31380,1
12690,0
8266,1
7695,1
28513,0
19531,1
8327,1
32448,0
12269,0
27880,0
11424,0
1826,1
21944,0
25184,0
27318,0
12333,0
560,0
4107,0
29182,1
24834,0
5437,1
4437,1
10385,1
24996,0
17833,0
24852,0
4406,0
31815,1
18080,1
23973,1
9920,1
30944,0
22359,0
18889,0
15102,0
2817,1
16730,0
18801,0
26193,1
29789,1
5784,0
20969,0
16169,0
20118,0
32478,0
19178,0
9718,1
10702,0
31602,0
17403,0
21675,0
4896,0
26359,0
32449,1
23520,0
22948,1
20430,0
30052,1
148,0
16675,0
18761,0
8557,0
28538,1
22498,0
26132,0
29322,1
15469,0
23169,0
4443,1
7448,0
236,0
15907,1
31911,1
10757,1
7125,0
31056,1
10126,0
13716,0
29349,0
3083,0
27552,0
26695,0
632,1
23212,0
18886,0
2665,1
30051,0
29002,1
25607,0
29907,0
10529,1
15842,0
10063,1
14793,1
28212,0
12079,0
30011,1
20604,0
14114,0
9689,0
26994,0
20267,0
25823,0
27254,1
19210,0
29615,0
31828,1
5251,1
8535,0
7428,0
12349,0
30255,0
7981,0
27654,0
31293,1
26177,0
1735,1
23796,0
27416,0
14489,0
4255,1
29651,0
2475,0
10759,1
32531,0
3713,0
6706,0
18195,0
17098,0
27639,1
31277,1
5191,0
30430,1
21867,0
16462,1
14215,0
7845,0
12644,0
14057,1
13035,0
32017,0
21496,0
6766,0
25781,0
10796,0
1125,0
17632,0
32135,1
31672,0
18742,0
29392,1
11546,0
23001,0
28603,0
23179,0
26169,0
28500,0
28323,0
4358,0
14119,0
17734,0
32538,1
21410,0
7423,1
25031,0
6654,0
17491,0
27230,0
9162,0
25240,0
26138,0
23726,1
7624,1
987,0
27059,0
16020,0
2852,0
11699,0
8855,0
16342,1
15001,1
17020,0
29365,0
17640,0
19572,0
16872,0
26176,0
29273,1
9657,0
3040,1
16041,0
5011,0
31542,1
23399,0
3273,1
7229,0
3683,0
23073,0
6809,0
12341,0
22095,0
1316,1
29551,0
3225,1
17463,1
21208,0
29978,0
27224,0
9855,1
5754,1
10620,0
16399,0
4616,0
19490,0
28571,0
31665,0
23268,0
1300,0
23684,0
15228,0
22683,0
31743,1
13678,0
9903,1
5497,1
21686,0
9603,0
26438,0
1798,1
12153,0
9670,0
21598,0
24626,0
21441,0
6443,0
8638,0
24504,1
15606,0
18752,0
31579,0
3654,1
7054,0
15951,0
11374,0
15716,0
1286,1
19923,1
20838,0
28009,0
2137,0
23186,0
10831,1
12212,1
12293,0
9876,0
21935,0
16495,0
23710,0
13472,0
6896,0
9887,0
3610,0
27134,0
28228,0
24963,0
7153,0
17354,0
6014,0
13650,1
14118,1
4883,0
29162,0
16530,0
13080,0
12615,0
12050,0
4146,0
8908,0
23335,0
6544,0
21638,0
27781,1
26431,0
4431,0
29806,1
406,0
24611,0
25595,1
29824,0
13183,0
27004,0
27138,0
16179,0
21840,0
26983,1
25534,0
8236,0
11025,1
14056,0
11566,0
27615,0
11559,0
20792,0
16359,0
21647,1
11,1
4760,0
1177,1
26540,0
10696,0
2863,0
6473,0
28459,1
22627,0
9221,0
12044,1
2989,0
25552,0
27482,0
23516,0
11210,0
7012,1
11533,0
14442,0
22457,0
28161,1
8929,0
12596,0
17831,0
32151,0
2875,0
12182,0
9110,0
2190,1
30600,0
28684,0
27740,0
23631,0
3726,1
19165,0
26216,0
16844,0
9015,0
8191,0
1367,0
3712,0
5452,0
17779,0
25441,0
15644,1
1000,0
7763,0
3553,0
4114,0
26229,0
1667,0
29186,0
3173,0
15746,1
28275,0
25939,0
31606,0
488,0
19623,1
20221,0
27225,0
30348,1
12979,1
21603,0
7850,0
27825,1
5706,0
31995,0
8135,0
17094,0
5107,0
30768,1
3291,0
8127,0
11869,0
27001,0
13385,1
9522,0
31976,0
13970,0
14292,0
13603,0
30983,0
21302,0
4440,1
10058,0
17377,1
29280,0
31774,0
31346,1
31590,0
24104,1
15510,0
28644,0
22656,0
28078,0
22487,0
27067,1
15583,0
5240,0
14651,0
15558,1
28467,0
17589,0
12377,0
26110,1
31071,1
13674,1
7521,0
23211,0
9994,0
9209,0
24719,0
9559,1
10228,0
23574,0
4470,1
17282,0
10988,0
1969,1
12599,1
5759,0
22926,0
6296,0
12119,0
13610,1
7597,0
9112,0
3249,1
6572,0
6640,0
23750,0
21737,0
15404,0
25799,1
28462,0
23872,1
12508,1
28660,0
125,1
16176,1
5372,0
1239,0
2289,0
19133,1
8469,0
20978,1
25626,0
1229,0
9203,0
6982,0
5180,0
28422,0
10727,1
20686,0
1058,1
6264,1
15366,0
27437,1
281,1
25634,1
25908,1
14851,0
968,1
16007,0
26974,1
20346,1
1939,0
32139,1
17665,1
619,1
18316,0
1742,0
17781,0
18595,0
14140,0
26171,0
9850,0
3568,1
26945,0
26805,0
15569,0
6118,0
32510,1
22450,0
3178,0
19585,1
9502,1
6101,1
23428,0
16965,1
10555,0
23055,1
23514,0
13999,0
30624,0
15641,0
6278,0
9475,0
30926,0
13154,0
11086,0
22293,1
5726,0
26586,0
10834,1
16659,0
629,1
11974,1
19474,1
19859,1
6432,0
3374,0
23461,0
12592,0
28618,0
32528,0
21939,0
13765,0
10241,1
20749,0
32459,0
2113,0
24618,0
26633,0
28523,1
27531,0
3216,1
13130,1
3814,0
8323,0
3155,1
14301,0
2278,0
4599,1
13,0
1646,0
29072,0
17916,0
2365,0
4648,0
27645,1
12201,1
26933,0
374,0
30100,0
22876,0
525,0
9133,0
11564,0
13915,0
12769,0
23294,0
26740,0
19984,0
29486,0
27507,0
24303,0
19351,0
28216,0
529,0
15602,0
20107,0
21125,0
9464,0
12477,1
17785,0
29447,0
12205,1
12586,0
26390,0
11174,0
26033,1
26975,1
32337,0
12007,0
22027,0
25864,0
6565,0
4703,0
15288,0
18103,0
15927,0
32167,0
955,0
6677,1
3453,0
25979,0
31586,0
12807,0
15146,1
8597,0
2071,0
956,1
26570,1
16548,0
14041,0
7007,0
28482,0
25493,0
352,1
13523,1
22476,0
16315,0
6238,0
12736,0
28725,0
8948,0
14030,0
27564,0
30878,0
32520,0
2920,0
24902,1
15717,0
4644,0
661,0
16088,0
7059,0
10184,0
20058,0
24378,1
16696,0
26928,0
4790,0
2356,0
11898,0
28398,0
18318,0
32016,1
19820,0
25340,0
20031,0
26762,0
17657,0
13617,0
1560,0
31569,0
11791,0
10329,0
7181,0
15355,0
15319,0
13263,0
4109,0
29566,0
24266,0
21297,0
23693,0
514,0
894,1
8603,0
16411,0
27978,1
32466,1
899,0
207,0
30927,0
458,0
26647,1
2430,1
24841,0
28801,1
13634,0
25698,1
3389,1
26305,1
3911,1
21778,0
25306,1
552,0
26031,1
26863,0
19537,0
6919,0
18447,0
1925,1
17024,1
6084,1
24907,1
31407,0
18286,1
30021,1
25018,0
30232,0
105,1
3041,0
28833,1
16375,0
10364,0
18100,0
89,1
23413,0
15531,0
10436,0
19567,1
17308,0
24232,0
14456,0
23131,1
18340,0
12240,0
14061,0
27441,0
6370,0
16391,0
24431,0
28933,0
22445,0
9129,1
8907,0
2720,0
16025,1
29802,0
13626,0
8785,0
15828,0
32255,0
19510,0
27529,0
31719,0
10643,0
9771,0
13404,0
3762,0
213,0
17169,0
32127,0
19889,0
30645,1
18434,0
8922,0
21815,0
6156,0
26159,0
8359,1
29299,0
28159,1
17780,0
29029,0
30036,1
26606,0
24864,1
28454,1
4167,0
27361,0
20181,0
29780,1
24985,0
16973,0
32421,0
32533,1
16506,0
23043,0
5111,0
32481,0
32189,0
30885,1
8714,0
1763,0
18266,0
13552,0
28560,0
11539,1
26846,1
15075,1
3224,1
526,1
24124,0
15257,1
19339,0
20866,0
12095,0
5657,1
8886,0
6061,0
17350,0
29040,0
6344,1
20026,0
14002,0
17441,0
8784,0
8713,0
3380,0
3676,0
5778,0
31022,0
6575,0
21574,0
1607,0
20003,0
32170,0
23034,0
32557,1
26402,0
15889,0
17182,0
8986,0
19449,0
26448,0
15528,1
1980,0
11428,1
19991,0
17324,0
12159,0
12861,0
7426,0
5628,1
30103,1
1682,1
16139,1
20572,1
28621,0
29561,0
16341,0
6448,0
20509,0
988,0
28104,0
15089,1
11649,0
19289,0
20171,0
22054,0
11726,1
3093,1
19548,0
13266,0
14003,1
27794,0
18214,1
31966,1
17489,1
10399,0
2844,1
9080,0
3342,0
16428,1
6542,0
31747,1
14293,0
25106,0
3356,0
13029,0
26045,0
11749,0
11805,0
29262,0
27099,0
27587,0
28594,1
14419,0
7815,0
32122,0
25497,0
24619,0
21521,0
27100,1
2428,0
21437,0
21741,0
25353,0
11943,1
21204,0
24875,0
17077,1
4799,0
23836,0
2353,0
22752,0
16384,0
11386,0
20962,0
24612,0
19145,0
9079,1
8075,0
25508,0
14864,1
17431,0
31797,0
30730,1
7493,0
17656,1
12775,0
31397,0
7061,0
13512,0
16667,1
5085,1
26677,1
25836,0
2382,0
571,0
1435,0
28496,0
13286,0
9442,0
21747,0
29278,0
11722,0
14754,0
10709,1
5447,0
1007,1
29367,0
4543,1
12991,0
7011,0
29051,0
2064,0
29949,1
1136,1
9885,0
31375,1
30241,0
21738,0
10180,0
294,0
26139,0
26605,0
25179,0
16083,0
27922,0
18796,0
26722,0
3998,0
9769,1
3741,0
11704,0
31324,0
2719,1
31294,0
12717,0
14875,0
21545,0
16376,0
2808,0
9019,0
16946,1
16112,0
22549,0
21188,1
2469,1
3738,0
20679,0
29047,0
13486,0
26308,0
18997,0
362,0
6926,0
18095,0
14693,0
2139,1
19632,0
18776,0
7316,0
20704,1
25877,0
1312,0
26589,0
20323,0
6185,0
11306,0
1591,0
30039,0
31589,0
18553,0
2396,1
16707,0
14564,0
9519,0
27704,0
5235,0
30784,0
21462,0
20429,0
8989,1
3020,1
9906,1
27980,1
8230,0
29145,1
9107,0
13918,0
5297,0
3972,0
21765,0
14668,1
4133,1
974,0
7293,0
25574,0
15591,1
17345,0
26010,1
9755,0
28730,1
13779,1
29213,1
28861,0
25947,1
23280,1
5017,0
17609,1
25578,0
10877,0
23889,1
13244,0
18031,0
17681,0
11877,1
17771,1
1933,1
4675,1
26969,0
27753,1
10225,0
892,0
7289,0
21269,0
28664,0
7908,0
28851,1
24593,0
14556,0
23711,0
26702,0
25440,0
27330,0
18859,0
7659,0
10109,0
26188,1
18304,1
29736,0
11365,0
13837,0
19129,0
726,0
7216,0
8247,0
18187,0
15882,0
20238,0
14204,1
22801,0
10748,0
27393,0
17327,1
18657,1
17215,0
28917,0
7276,0
11596,1
1389,0
3564,0
9078,0
5431,1
32361,0
16226,0
24226,0
30300,0
22086,0
29464,0
14904,0
24277,0
15518,0
14566,0
1868,0
29778,1
8204,0
28008,0
30018,0
23885,0
26055,0
806,0
